submission_id,RT,age,assignment_id,comments,dots_number,education,endTime,experiment_id,gender,hit_id,languages,picture,rating_slider,startDate,startTime,timeSpent,trial_number,trial_type,worker_id
20,4645,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,106,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/106red_dots_g.png,55,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,1,main,A1K75ALN5NQIJM
20,4828,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,40,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/40red_dots_h.png,25,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,2,main,A1K75ALN5NQIJM
20,3270,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,18,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/18red_dots_h.png,13,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,3,main,A1K75ALN5NQIJM
20,6132,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,386,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/386red_dots_a.png,421,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,4,main,A1K75ALN5NQIJM
20,3293,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,117,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/117red_dots_c.png,33,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,5,main,A1K75ALN5NQIJM
20,3263,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,312,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/312red_dots_h.png,321,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,6,main,A1K75ALN5NQIJM
20,2638,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,306,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/306red_dots_h.png,319,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,7,main,A1K75ALN5NQIJM
20,5201,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,62,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/62red_dots_g.png,19,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,8,main,A1K75ALN5NQIJM
20,2889,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,268,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/268red_dots_a.png,363,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,9,main,A1K75ALN5NQIJM
20,5600,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,170,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/170red_dots_h.png,148,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,10,main,A1K75ALN5NQIJM
20,3627,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,276,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/276red_dots_i.png,312,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,11,main,A1K75ALN5NQIJM
20,4114,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,372,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/372red_dots_c.png,375,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,12,main,A1K75ALN5NQIJM
20,3601,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,185,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/185red_dots_c.png,102,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,13,main,A1K75ALN5NQIJM
20,2410,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,244,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/244red_dots_h.png,141,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,14,main,A1K75ALN5NQIJM
20,3098,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,397,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/397red_dots_j.png,411,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,15,main,A1K75ALN5NQIJM
20,5313,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,229,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/229red_dots_f.png,208,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,16,main,A1K75ALN5NQIJM
20,7820,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,146,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/146red_dots_f.png,162,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,17,main,A1K75ALN5NQIJM
20,6601,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,415,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/415red_dots_h.png,426,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,18,main,A1K75ALN5NQIJM
20,11004,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,206,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/206red_dots_e.png,125,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,19,main,A1K75ALN5NQIJM
20,2747,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,83,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/83red_dots_g.png,22,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,20,main,A1K75ALN5NQIJM
20,5069,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,357,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/357red_dots_j.png,391,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,21,main,A1K75ALN5NQIJM
20,4716,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,134,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/134red_dots_j.png,58,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,22,main,A1K75ALN5NQIJM
20,5800,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,35,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/35red_dots_j.png,9,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,23,main,A1K75ALN5NQIJM
20,5023,37,3L6L49WXW15MX5C8Q75LW3JGPI5457,,340,graduated_high_school,1535481149866,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/340red_dots_f.png,412,Tue Aug 28 2018 11:29:38 GMT-0700 (Pacific Daylight Time),1535480978357,2.8584833333333335,24,main,A1K75ALN5NQIJM
30,7222,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,108,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/108red_dots_a.png,108,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,1,practice,A3PTFE5MJV5DU1
30,5332,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,294,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/294red_dots_a.png,310,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,2,practice,A3PTFE5MJV5DU1
30,3560,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,271,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/271red_dots_f.png,276,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,1,main,A3PTFE5MJV5DU1
30,5982,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,420,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/420red_dots_f.png,424,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,2,main,A3PTFE5MJV5DU1
30,3709,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,61,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/61red_dots_e.png,11,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,3,main,A3PTFE5MJV5DU1
30,2813,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,183,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/183red_dots_b.png,61,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,4,main,A3PTFE5MJV5DU1
30,4819,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,230,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/230red_dots_h.png,160,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,5,main,A3PTFE5MJV5DU1
30,4907,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,243,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/243red_dots_a.png,289,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,6,main,A3PTFE5MJV5DU1
30,6488,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,383,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/383red_dots_d.png,405,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,7,main,A3PTFE5MJV5DU1
30,5856,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,327,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/327red_dots_b.png,364,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,8,main,A3PTFE5MJV5DU1
30,5756,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,99,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/99red_dots_b.png,12,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,9,main,A3PTFE5MJV5DU1
30,5461,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,398,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/398red_dots_e.png,417,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,10,main,A3PTFE5MJV5DU1
30,3579,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,291,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/291red_dots_j.png,336,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,11,main,A3PTFE5MJV5DU1
30,3368,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,89,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/89red_dots_g.png,23,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,12,main,A3PTFE5MJV5DU1
30,3600,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,378,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/378red_dots_g.png,420,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,13,main,A3PTFE5MJV5DU1
30,4664,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,352,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/352red_dots_j.png,420,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,14,main,A3PTFE5MJV5DU1
30,3979,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,163,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/163red_dots_i.png,43,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,15,main,A3PTFE5MJV5DU1
30,5671,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,143,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/143red_dots_f.png,90,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,16,main,A3PTFE5MJV5DU1
30,2498,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,160,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/160red_dots_e.png,49,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,17,main,A3PTFE5MJV5DU1
30,3995,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,36,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/36red_dots_f.png,22,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,18,main,A3PTFE5MJV5DU1
30,3773,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,16,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/16red_dots_d.png,17,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,19,main,A3PTFE5MJV5DU1
30,4695,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,205,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/205red_dots_f.png,88,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,20,main,A3PTFE5MJV5DU1
30,7734,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,45,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/45red_dots_i.png,9,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,21,main,A3PTFE5MJV5DU1
30,3655,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,258,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/258red_dots_j.png,368,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,22,main,A3PTFE5MJV5DU1
30,2931,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,307,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/307red_dots_h.png,411,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,23,main,A3PTFE5MJV5DU1
30,2546,27,3DR23U6WE6M6A9KRG9ZW851LIALETE,Thank you for letting me take your survey!,109,higher_degree,1535481927165,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,English,images/109red_dots_b.png,35,Tue Aug 28 2018 13:43:01 GMT-0500 (Central Daylight Time),1535481781129,2.4339333333333335,24,main,A3PTFE5MJV5DU1
10,8041,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,176,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/176red_dots_a.png,261,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,1,practice,A1HWB810RJBV2K
10,5823,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,411,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/411red_dots_a.png,386,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,2,practice,A1HWB810RJBV2K
10,3759,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,246,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/246red_dots_c.png,273,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,1,main,A1HWB810RJBV2K
10,2316,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,38,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/38red_dots_j.png,23,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,2,main,A1HWB810RJBV2K
10,2157,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,31,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/31red_dots_g.png,75,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,3,main,A1HWB810RJBV2K
10,4727,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,6,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/6red_dots_j.png,5,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,4,main,A1HWB810RJBV2K
10,2997,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,125,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/125red_dots_f.png,186,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,5,main,A1HWB810RJBV2K
10,2455,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,316,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/316red_dots_i.png,402,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,6,main,A1HWB810RJBV2K
10,2223,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,280,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/280red_dots_h.png,367,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,7,main,A1HWB810RJBV2K
10,2171,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,76,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/76red_dots_j.png,23,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,8,main,A1HWB810RJBV2K
10,2169,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,94,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/94red_dots_c.png,40,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,9,main,A1HWB810RJBV2K
10,3358,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,423,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/423red_dots_c.png,421,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,10,main,A1HWB810RJBV2K
10,4215,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,204,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/204red_dots_h.png,206,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,11,main,A1HWB810RJBV2K
10,2934,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,406,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/406red_dots_b.png,406,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,12,main,A1HWB810RJBV2K
10,4601,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,169,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/169red_dots_f.png,195,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,13,main,A1HWB810RJBV2K
10,2038,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,231,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/231red_dots_d.png,227,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,14,main,A1HWB810RJBV2K
10,1909,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,161,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/161red_dots_e.png,237,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,15,main,A1HWB810RJBV2K
10,2055,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,188,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/188red_dots_f.png,241,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,16,main,A1HWB810RJBV2K
10,1630,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,336,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/336red_dots_a.png,331,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,17,main,A1HWB810RJBV2K
10,2030,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,396,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/396red_dots_a.png,372,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,18,main,A1HWB810RJBV2K
10,2334,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,294,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/294red_dots_e.png,341,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,19,main,A1HWB810RJBV2K
10,3245,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,57,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/57red_dots_b.png,70,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,20,main,A1HWB810RJBV2K
10,2318,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,346,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/346red_dots_e.png,379,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,21,main,A1HWB810RJBV2K
10,3589,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,136,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/136red_dots_e.png,136,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,22,main,A1HWB810RJBV2K
10,3872,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,378,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/378red_dots_c.png,391,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,23,main,A1HWB810RJBV2K
10,1740,36,3VA45EW49OVRDGL784II7BC4UT01OW,fun!,264,graduated_college,1535480473073,4,female,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/264red_dots_c.png,241,Tue Aug 28 2018 14:19:26 GMT-0400 (Eastern Daylight Time),1535480366403,1.7778333333333334,24,main,A1HWB810RJBV2K
12,5960,26,3EJPLAJKENOYJ60BGJ5GI5APM8IZ6T,,254,graduated_college,1535480462301,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/254red_dots_a.png,216,Tue Aug 28 2018 13:17:59 GMT-0500 (Central Daylight Time),1535480279234,3.0511166666666667,1,practice,A2M5M653UAC0SM
12,7359,26,3EJPLAJKENOYJ60BGJ5GI5APM8IZ6T,,297,graduated_college,1535480462301,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/297red_dots_a.png,350,Tue Aug 28 2018 13:17:59 GMT-0500 (Central Daylight Time),1535480279234,3.0511166666666667,2,practice,A2M5M653UAC0SM
12,8262,26,3EJPLAJKENOYJ60BGJ5GI5APM8IZ6T,,12,graduated_college,1535480462301,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/12red_dots_c.png,13,Tue Aug 28 2018 13:17:59 GMT-0500 (Central Daylight Time),1535480279234,3.0511166666666667,1,main,A2M5M653UAC0SM
12,4574,26,3EJPLAJKENOYJ60BGJ5GI5APM8IZ6T,,107,graduated_college,1535480462301,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/107red_dots_g.png,44,Tue Aug 28 2018 13:17:59 GMT-0500 (Central Daylight Time),1535480279234,3.0511166666666667,2,main,A2M5M653UAC0SM
12,9839,26,3EJPLAJKENOYJ60BGJ5GI5APM8IZ6T,,75,graduated_college,1535480462301,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/75red_dots_f.png,40,Tue Aug 28 2018 13:17:59 GMT-0500 (Central Daylight Time),1535480279234,3.0511166666666667,3,main,A2M5M653UAC0SM
12,5820,26,3EJPLAJKENOYJ60BGJ5GI5APM8IZ6T,,320,graduated_college,1535480462301,4,male,386T3MLZLN3LYFFFF2KK8079FOS082,english,images/320red_dots_d.png,356,Tue Aug 28 2018 13:17:59 GMT-0500 (Central Daylight Time),1535480279234,3.0511166666666667,4,main,A2M5M653UAC0SM
